method,client_id,num_runs,data_size_mean,data_size_std,selection_count_mean,selection_count_std,accepted_update_count_mean,accepted_update_count_std,rejected_update_count_mean,rejected_update_count_std,acceptance_rate_mean,acceptance_rate_std,selection_freshness_score_mean,selection_freshness_score_std,selection_pressure_mean,selection_pressure_std,diversity_score_mean,diversity_score_std,historical_utility_mean,historical_utility_std,reliability_score_mean,reliability_score_std,battery_level_mean,battery_level_std,network_latency_mean,network_latency_std
hierarchical_intelligent_no_fairness,C9,5,67,14.791889669680478,4.2,2.9933259094191533,3.2,3.059411708155671,1,0.8944271909999159,0.68,0.38678159211627433,0.25,0.31622776601683794,0.68,0.38678159211627433,0.5609180386353718,0.08773899775211681,0.493541997996548,0.14540936504519225,0.7236132257419228,0.14901095855093074,50.4,13.032267646115928,56.2,22.03088740836374
hierarchical_intelligent_no_filter,C1,5,61.6,23.66938951472978,4.2,1.469693845669907,4.2,1.469693845669907,0,0.0,1.0,0.0,0.1,0.1224744871391589,1.0,0.0,0.5066778901105419,0.058355218744592006,0.2995971113490931,0.06859679733000015,0.6987892370019319,0.043451821959052866,41.8,12.734205903785284,85.2,27.432827050816325
hierarchical_intelligent_no_filter,C10,5,76.8,24.028316628511455,3.6,1.3564659966250536,3.6,1.3564659966250536,0,0.0,1.0,0.0,0.4,0.406201920231798,1.0,0.0,0.5675337120104205,0.056495974852612006,0.36160461911618363,0.05614947956411385,0.7580652297852235,0.059077874289977954,46.8,16.436544649043483,70.2,37.2687536684553
hierarchical_intelligent_no_filter,C11,5,56,5.656854249492381,4,1.0954451150103321,4,1.0954451150103321,0,0.0,1.0,0.0,0.15,0.1224744871391589,1.0,0.0,0.5881267514167485,0.07530206951584553,0.3329159273853345,0.02869827213524526,0.7422436061153534,0.03507996028251449,49.6,15.512575543732252,57.6,12.784365451597509
hierarchical_intelligent_no_filter,C12,5,65,20.630075133164205,5,1.7888543819998317,5,1.7888543819998317,0,0.0,1.0,0.0,0.25,0.27386127875258304,1.0,0.0,0.5844715087615917,0.048475630888676145,0.30466107822543753,0.048759081633476004,0.7011701183383262,0.0253838866199923,50.2,22.61327044016411,70,34.158454297582026
hierarchical_intelligent_no_filter,C13,5,76.6,17.165080832900262,4.8,0.7483314773547883,4.8,0.7483314773547883,0,0.0,1.0,0.0,0.2,0.18708286933869708,1.0,0.0,0.48543156283261973,0.12846777233849493,0.26885951442932143,0.05866367384060333,0.6958043318376468,0.038175038370511054,48,21.60555484129024,69.8,29.226015807838056
hierarchical_intelligent_no_filter,C14,5,82.8,37.231169737197355,3.8,0.9797958971132712,3.8,0.9797958971132712,0,0.0,1.0,0.0,0.4,0.25495097567963926,1.0,0.0,0.6008894056715586,0.045169761846957576,0.34281585370893164,0.04131006735889342,0.7179531213351351,0.03103107747469266,56.4,11.46472851837321,70.4,45.292825038851355
hierarchical_intelligent_no_filter,C15,5,62,5.253570214625479,4.6,1.624807680927192,4.6,1.624807680927192,0,0.0,1.0,0.0,0.3,0.2449489742783178,1.0,0.0,0.5882539958119308,0.04391296323771511,0.31064995903238984,0.07792024482287283,0.6894638001453989,0.07336593162891494,38.8,16.117071694324622,84.4,18.24938355123263
hierarchical_intelligent_no_filter,C16,5,77.4,14.554724318928201,3.4,1.019803902718557,3.4,1.019803902718557,0,0.0,1.0,0.0,0.05,0.1,1.0,0.0,0.5457691093027287,0.0648921020609554,0.3324469860327503,0.07508722222104675,0.7217759342242267,0.03652557591051238,49.2,17.679366504487653,49.8,32.91443452347313
hierarchical_intelligent_no_filter,C17,5,64.8,13.6,4,1.2649110640673518,4,1.2649110640673518,0,0.0,1.0,0.0,0.45,0.18708286933869708,1.0,0.0,0.5134067456455329,0.10659510199165083,0.3034405692022163,0.049275901180122594,0.7326269131043974,0.03642040820959745,57,16.024980499208105,44,39.084523791393444
