method,round,accuracy_mean,accuracy_std,loss_mean,loss_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,balanced_accuracy_mean,balanced_accuracy_std,worst_class_accuracy_mean,worst_class_accuracy_std,class_accuracy_std_mean,class_accuracy_std_std,selected_clients_mean,selected_clients_std,safe_clients_mean,safe_clients_std,client_uploads_mean,client_uploads_std,cloud_uploads_mean,cloud_uploads_std,payload_to_edge_scalars_mean,payload_to_edge_scalars_std,payload_to_cloud_scalars_mean,payload_to_cloud_scalars_std,payload_to_edge_bytes_mean,payload_to_edge_bytes_std,payload_to_cloud_bytes_mean,payload_to_cloud_bytes_std,total_payload_bytes_mean,total_payload_bytes_std,energy_proxy_mean,energy_proxy_std,mean_selected_latency_ms_mean,mean_selected_latency_ms_std,max_selected_latency_ms_mean,max_selected_latency_ms_std,mean_train_time_proxy_ms_mean,mean_train_time_proxy_ms_std,round_latency_proxy_ms_mean,round_latency_proxy_ms_std,filtered_updates_mean,filtered_updates_std,selection_fairness_mean,selection_fairness_std,selection_entropy_mean,selection_entropy_std,participation_gini_mean,participation_gini_std,top_20pct_selection_share_mean,top_20pct_selection_share_std,attack_clients_mean,attack_clients_std,blocked_adversarial_mean,blocked_adversarial_std,accepted_adversarial_mean,accepted_adversarial_std,blocked_benign_mean,blocked_benign_std,security_recall_mean,security_recall_std,filter_precision_mean,filter_precision_std,benign_retention_mean,benign_retention_std,mean_reference_cosine_mean,mean_reference_cosine_std,min_reference_cosine_mean,min_reference_cosine_std,communication_reduction_mean,communication_reduction_std,safe_client_ratio_mean,safe_client_ratio_std
hierarchical_intelligent_no_fairness,7,0.8272222280502319,0.03408413623181269,0.5583497643470764,0.08103745122928596,0.8646534525954744,0.020977159946576757,0.8269677288679473,0.02557166951948889,0.8130580426083085,0.028894535589998473,0.8129834583292194,0.0348345785629271,0.8269677288679473,0.02557166951948889,0.27724536381871207,0.20386032189661257,0.21946943732499255,0.04372777642710535,8,0.0,7.4,0.4898979485566356,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,40.64267404930259,2.7032562101949984,51.55,8.077979326539527,103.4,11.959933110180842,66.976,2.425675988255645,113.4,11.959933110180842,0.6,0.4898979485566356,0.5343327374348454,0.036417803487003346,0.8324603952876602,0.027501403509929658,0.5117857142857143,0.03347630901557283,0.4928571428571429,0.00874817765279706,0,0.0,0,0.0,0,0.0,0.6,0.4898979485566356,0.0,0.0,0.0,0.0,0.925,0.06123724356957945,0.6043126852709664,0.029337206320893434,0.5068104536938608,0.044319881887148624,0.75,0.0,0.925,0.06123724356957945
hierarchical_intelligent_no_fairness,8,0.8527777791023254,0.03205897694798061,0.47857635021209716,0.06449032480546031,0.8746460938092014,0.02833969547541549,0.8498817979354266,0.03361552528318554,0.8409900951364858,0.042683234922522115,0.8426359325817245,0.04131439763925187,0.8498817979354266,0.03361552528318554,0.4180451242496541,0.18866407263615342,0.1798792660050999,0.06960064074119864,8,0.0,7.4,0.4898979485566356,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,44.12730068968998,6.45722694129357,50.975,11.054241267495478,103.2,22.946895214821545,71.968,2.121192117654598,113.2,22.946895214821545,0.6,0.4898979485566356,0.5375351271816606,0.03729028673484964,0.8371061681011077,0.029154851489406185,0.50625,0.038260517344907985,0.49375,0.007654655446197431,0,0.0,0,0.0,0,0.0,0.6,0.4898979485566356,0.0,0.0,0.0,0.0,0.925,0.06123724356957945,0.5740209488566315,0.01509294993700517,0.4648770269578804,0.05134734448062505,0.75,0.0,0.925,0.06123724356957945
hierarchical_intelligent_no_fairness,9,0.8544444441795349,0.019922680504469322,0.4624488174915314,0.02014499644375802,0.8603059012927027,0.04223763667532889,0.848591190488337,0.02461438141553939,0.8397894724074005,0.029976818750345566,0.8448774290573687,0.024268173360985013,0.848591190488337,0.02461438141553939,0.4068446995694765,0.27135996853090055,0.17966850573013793,0.06854830418906936,8,0.0,7.2,0.4,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,42.51447481553389,5.281519155848149,48.575,9.945664884762607,100.4,14.347125147568763,68.64,2.9415642097360353,110.4,14.347125147568763,0.8,0.4,0.5357345026186052,0.03591869814839898,0.8370122131834705,0.029948510749388643,0.5069444444444444,0.03688278061877713,0.49444444444444446,0.00680413817439772,0,0.0,0,0.0,0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.9,0.05,0.5610613921645016,0.023052917410792375,0.4558655162384882,0.026017270561231664,0.75,0.0,0.9,0.05
hierarchical_intelligent_no_fairness,10,0.8733333349227905,0.013099802735889102,0.40650840997695925,0.034278029640649244,0.8904808285095521,0.01673385917713972,0.869643414189363,0.014044239108368405,0.8645135257097193,0.01731777352038864,0.8666836597516527,0.014282010565438203,0.869643414189363,0.014044239108368405,0.45294309899663365,0.13793534955191666,0.16399494046675606,0.03693365022620982,8,0.0,7,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,47.50908555788358,5.0118249002460376,49.8,3.464642838735329,112.8,7.807688518377254,71.136,2.425675988255643,122.8,7.807688518377254,1,0.0,0.5353779966901098,0.03852020838981832,0.8359097307459765,0.03173488872424178,0.50675,0.03917588543989787,0.495,0.006123724356957951,0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.5730641316164192,0.00974717471240382,0.45031978056408917,0.031104800154507235,0.75,0.0,0.875,0.0
hierarchical_intelligent_no_filter,1,0.25555555820465087,0.08329628468750223,2.1315455436706543,0.040055786289376304,0.2595288238817244,0.12558311729713031,0.2643619890564581,0.0805316335626187,0.17444095256556866,0.07323643653846132,0.17593552080351324,0.07853512757924329,0.2643619890564581,0.0805316335626187,0.0,0.0,0.3640256599347943,0.05194747175297118,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,55.992628984233875,13.075065565963094,66.975,12.310158406779337,110.6,8.8,69.472,4.669588418693878,120.6,8.8,0,0.0,0.4,0.0,0.6941346394792774,0.0,0.5999999999999999,0.0,0.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.599148566903242,0.01806143159647544,0.46040983463598,0.03692536160462569,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,2,0.40222222208976743,0.11165699809135095,1.7468653678894044,0.10932619946662367,0.4444425101257946,0.09716948009488463,0.3928571582896585,0.11085615509585427,0.31651077756205526,0.13422554117730576,0.3155731290829428,0.1304339720692577,0.3928571582896585,0.11085615509585427,0.0,0.0,0.4023786935348839,0.023724324187742264,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,52.55620411799275,11.886110950405111,64.525,9.267348596011699,103.2,8.611620056644394,69.47200000000001,2.4960000000000018,113.2,8.611620056644394,0,0.0,0.5897746697746697,0.0698745458583384,0.8387460227041269,0.0365841077262392,0.4337499999999999,0.07999999999999999,0.425,0.06123724356957945,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6687592186670056,0.03114877248411709,0.4984332368824129,0.0918760069205171,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,3,0.5827777683734894,0.08751366519268859,1.3234652280807495,0.09962960089694033,0.5886001701065829,0.09082479640255836,0.5939136342777442,0.07884458260358185,0.5218884181348679,0.10122741768484854,0.5152370140778332,0.10967860535480466,0.5939136342777442,0.07884458260358185,0.0,0.0,0.3860476366650188,0.05638472528472772,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,57.994320344530166,6.061461889612644,65.575,10.49571341072154,110.0,8.07465169527454,71.13600000000001,2.4256759882556467,120.0,8.07465169527454,0,0.0,0.6812693393562959,0.03682158902221261,0.8978750626454953,0.014126462023043624,0.36166666666666664,0.03100179206289711,0.3833333333333333,0.0408248290463863,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6733806825722094,0.028484147414374234,0.5490288215277948,0.035313060638666724,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,4,0.6799999952316285,0.06254380852682963,1.038778507709503,0.14030078158465506,0.7666374876395481,0.08528721713892312,0.6855255612541467,0.06059260311908307,0.6592394677909448,0.08464461063177191,0.655388777468028,0.0852546597525697,0.6855255612541467,0.06059260311908307,0.1573083778966132,0.14085211393201266,0.29315513329619997,0.048583036045631724,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,52.95611018411412,9.647062625820674,61.325,8.729475929286934,108.8,5.2687759489277965,67.80799999999999,3.857825294126212,118.8,5.2687759489277965,0,0.0,0.7462163429965287,0.03767419774134254,0.9337502604451444,0.011128376799870488,0.30687499999999995,0.030707796241345675,0.36875,0.03644344934278313,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6660183841614937,0.031649212212680085,0.4755814936942567,0.10400989036973667,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,5,0.7255555629730225,0.06734378306922531,0.8432142734527588,0.15261038569883073,0.7462553450996098,0.08959695678775031,0.7290813026765942,0.07131984884216669,0.6896482100238883,0.08817188275418646,0.6919390527404174,0.08473116061101287,0.7290813026765942,0.07131984884216669,0.15076479076479077,0.17735004107795715,0.2979310889446069,0.07199453362396221,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,53.63075378390509,3.812666614247694,60.875,11.863810517704673,104.6,8.309031231136396,70.72,1.3155075066300448,114.6,8.309031231136396,0,0.0,0.7678998872276184,0.035171295723992094,0.9422103955470315,0.010732611716870457,0.296,0.031288975694324025,0.36,0.03391164991562635,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6332411565626667,0.0348403048681405,0.5274494016750617,0.046087726942879007,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,6,0.7994444489479064,0.03842581207806881,0.6492745161056519,0.062300501755843056,0.8489630582578124,0.01829247649468287,0.8008927717476761,0.04178872881503018,0.7879667032851252,0.04213787893966445,0.7865304154566024,0.04116288502291973,0.8008927717476761,0.04178872881503018,0.2524289405684754,0.1343439256801938,0.2326709590032329,0.03896951084701931,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,61.27855351291739,4.73237691075219,69.175,9.48109961976985,118.2,9.19565114605812,69.056,1.5565294728979584,128.2,9.19565114605812,0,0.0,0.8050899433668894,0.022681476711845797,0.9555728508493245,0.0077514515166788355,0.2666666666666666,0.01772670615515218,0.3416666666666667,0.016666666666666677,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.614647832685839,0.017222022009772138,0.45275432355690015,0.08533324404261815,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,7,0.8466666579246521,0.02973131883860969,0.5235989034175873,0.07526026267205349,0.8479430463930782,0.04918747780723019,0.8462376712040599,0.029291319044114784,0.8331119863914493,0.040077338042827856,0.8347706575655264,0.0366076664128898,0.8462376712040599,0.029291319044114784,0.35066713648109,0.2337689708262983,0.1829719890009359,0.0639272094134968,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,63.1128437732124,11.47290807606251,68.55,13.728756316578716,117.8,4.069397989875161,68.224,4.033269641370382,127.8,4.069397989875161,0,0.0,0.8457823902050348,0.028970893847804595,0.9688933995896011,0.006025794680792102,0.23142857142857146,0.026954231805876,0.32857142857142857,0.02142857142857144,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.606186311537835,0.021389595806719373,0.4638302126962423,0.029966196979742118,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,8,0.8238888859748841,0.0573219147899026,0.5043710768222809,0.10950782415734442,0.8559980873349888,0.03406894476434953,0.822303028268934,0.05975937684777889,0.8132149776760648,0.06626329641142605,0.8146778716532885,0.06593579329793177,0.822303028268934,0.05975937684777889,0.45236135957066187,0.20668138703744873,0.18628981368399586,0.06800248266945376,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,63.30113724184271,6.211834717968902,69.575,13.835326161677576,119.2,8.37615663654877,69.056,3.3280000000000043,129.2,8.37615663654877,0,0.0,0.880207292000847,0.020579876729866487,0.976389391171387,0.00512762026758191,0.20187499999999994,0.023601509485623996,0.303125,0.0125,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5974445301419937,0.02502431828885677,0.4278970015018438,0.0848128840480643,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,9,0.8777777791023255,0.04353230830931168,0.4194482505321503,0.0693973607803572,0.8913367888373084,0.037573761047033,0.8804772514760881,0.04083831138264989,0.8744479373955495,0.04943031781618075,0.8750081650873118,0.04903358616013228,0.8804772514760881,0.04083831138264989,0.588826343934703,0.2310242569939491,0.12547476943648914,0.06540916846021139,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,60.57584875033155,5.045103258747851,59.575,8.932944643285326,110.8,15.406492138056606,67.808,1.6639999999999986,120.8,15.406492138056606,0,0.0,0.8921588374941273,0.02665638634934114,0.9788111874797771,0.006454188314137431,0.1858333333333333,0.03015392610024874,0.3,0.014163943093313282,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5951671568195445,0.024870952915119947,0.41117997027279757,0.09168328009651602,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_filter,10,0.8872222423553466,0.01961039926571701,0.36188658475875857,0.03186669235744787,0.904098016885791,0.012836873801323818,0.8846136153069408,0.017581092944524597,0.8847415774160655,0.0189565404960453,0.8863686260992562,0.019101195388821216,0.8846136153069408,0.017581092944524597,0.593426960636263,0.1274452227594725,0.11785654158997405,0.033888840736193464,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,61.895215234184896,5.688767088211372,65.5,12.759065404644652,109.0,15.05988047761336,70.304,2.7594318255756902,119.0,15.05988047761336,0,0.0,0.8992766779553583,0.019042595457572666,0.9803099286920277,0.004885608781360223,0.18024999999999997,0.021424285285628605,0.295,0.009999999999999986,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5630174536927122,0.027163536206216584,0.3899890159512964,0.07352660897795242,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,1,0.3461111158132553,0.08991765533665229,2.1100195407867433,0.06797132374553966,0.2906591912474845,0.13830573421204892,0.35204244805007473,0.09617270829484242,0.25829023327054873,0.10232575685834626,0.25378884897519494,0.1030602307861154,0.35204244805007473,0.09617270829484242,0.0,0.0,0.4012826896461437,0.04608849392744505,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,55.723669685554185,11.107753177200625,61.7,6.239290825085813,109.2,3.919183588453085,71.136,4.441664552845026,119.2,3.919183588453085,0,0.0,0.4,0.0,0.6941346394792774,0.0,0.5999999999999999,0.0,0.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5764168370030088,0.018277663038578952,0.39810547654346,0.09000651201180541,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,2,0.44777777791023254,0.11747602325353283,1.6985329389572144,0.136189574855263,0.4348730845962511,0.1635120391488037,0.44768805683063156,0.11945469248897887,0.374465542226995,0.1540576392112759,0.37209643213461996,0.1529576526687258,0.44768805683063156,0.11945469248897887,0.0,0.0,0.3894482193395328,0.04124902404633115,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,50.68544133716823,6.110795607964945,61.3,6.586729082025463,108.2,11.196428001822724,69.888,5.195838334667463,118.2,11.196428001822724,0,0.0,0.5527272727272727,0.023752627808806565,0.821392656717145,0.014168963995958229,0.4774999999999999,0.02755675960631082,0.475,0.030618621784789725,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6759394670130588,0.019515567203071967,0.5190277142570451,0.056127131391615785,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,3,0.5905555605888366,0.07444443871726023,1.3484927654266357,0.137801844354985,0.6221738438577731,0.06274927071890715,0.5969028522168394,0.06726363321013056,0.5489800388095726,0.08289638267429406,0.5454486519904774,0.08113855464605647,0.5969028522168394,0.06726363321013056,0.0,0.0,0.35225546877730773,0.0420855762985825,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,51.55950650862228,9.681622995650258,61.075,9.739609848448756,110.8,7.467261881037787,68.64,2.9415642097360353,120.8,7.467261881037787,0,0.0,0.6681784302653868,0.03205117636517186,0.8877616896657341,0.01966336706536405,0.37916666666666665,0.03456073558887954,0.375,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6691832876063841,0.02436031625809063,0.5379077033777273,0.057721923496109294,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,4,0.727222204208374,0.03736705516878452,1.0206247091293335,0.1939004597790911,0.7170317267291264,0.06147037811791281,0.7375354697921165,0.032995160703684634,0.6953433794041937,0.04606512005804436,0.68667739076645,0.04957376413762563,0.7375354697921165,0.032995160703684634,0.08,0.16,0.313831366018064,0.06772390914051707,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,53.720290717446396,8.550164318134055,61.875,9.818668443327741,111.2,5.418486873657627,70.304,5.162424236732193,121.2,5.418486873657627,0,0.0,0.720618515986937,0.03328898837471015,0.9203807753813296,0.011889000150794164,0.329375,0.03815060615507959,0.36875,0.03644344934278313,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6638604025934276,0.02758063462666481,0.5196403966245351,0.0827231043246839,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,5,0.7166666746139526,0.0970872066563754,0.8858612775802612,0.1971306874933689,0.7532727027845312,0.0907733394398433,0.7158214491565863,0.09438281647711919,0.682293482852601,0.11696943008679248,0.6855473897008744,0.11744919828511674,0.7158214491565863,0.09438281647711919,0.19983193277310923,0.23349758326315148,0.2825259382921958,0.08613640903804341,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,56.29957803629381,8.9966138727332,71.35,6.896285231920153,112.0,4.516635916254486,68.64,2.2785258392214893,122.0,4.516635916254486,0,0.0,0.7631809882583876,0.04575407004534528,0.937728249042199,0.014904910140621367,0.29999999999999993,0.04324349662087933,0.355,0.024494897427831775,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6436055777693738,0.025992458302936505,0.481784082794162,0.037414113771014924,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,6,0.8027777791023254,0.04658059699574313,0.6904688060283661,0.1466724684216616,0.8247913358746538,0.04418962805347769,0.8046839253753983,0.047638563709102716,0.7865696987956919,0.05622412479507129,0.7873609504302269,0.05421623958478717,0.8046839253753983,0.047638563709102716,0.22825396825396824,0.22806414165425215,0.22557231035169784,0.05790846498206698,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,58.393022710670124,8.414788034459525,69.65,10.325151330610124,110.4,11.80847153530041,71.552,3.3795999763285614,120.4,11.80847153530041,0,0.0,0.7940404165928883,0.022994950735215725,0.9482614835238194,0.006548634058603888,0.2758333333333333,0.022882550362909926,0.3458333333333333,0.025000000000000005,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6273860128143764,0.01816639110613783,0.5104337316961631,0.049126464887206796,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,7,0.8388888835906982,0.055053289311958985,0.596262538433075,0.18242179607290313,0.8519704864397002,0.06396463940417095,0.8432889436820558,0.04742647138657257,0.8307507395044454,0.06770437280593689,0.8286864580340559,0.07101214044543075,0.8432889436820558,0.04742647138657257,0.4553846153846154,0.24204693607571723,0.17332550509395617,0.0837747524950418,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,53.70028611332668,6.9334157419669475,59.75,4.396731740736521,114.2,8.611620056644394,69.888,5.673483585946113,124.2,8.611620056644394,0,0.0,0.810378313934417,0.019275128072310434,0.9534489402735955,0.008287219919393024,0.2660714285714285,0.01782139278553515,0.33571428571428574,0.013363062095621213,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6187874908057389,0.02206652768603515,0.4767995718844474,0.06775465838451843,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,8,0.8311111092567444,0.05300827184285468,0.5618674397468567,0.16627711530246977,0.840231149347682,0.06539394053119564,0.8363334249285407,0.045618763411315634,0.8159203059834343,0.061282446063073905,0.8097185073440021,0.06951754902192851,0.8363334249285407,0.045618763411315634,0.2935247730992412,0.2587448823479377,0.21344274786711376,0.07448856172553449,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,59.72563738719212,8.219928689214326,67.325,7.520638270785266,122.0,3.22490309931942,69.472,3.626603921025837,132.0,3.22490309931942,0,0.0,0.8373255177332638,0.024554885043033263,0.9620191389478787,0.008657794318111213,0.24187499999999998,0.02181688709463383,0.321875,0.01875,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5919399084452301,0.031346160335555415,0.46604846514630116,0.03998533877758831,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,9,0.8416666746139526,0.035659571668687155,0.49794246554374694,0.1319517543866222,0.8467742589210259,0.05922040176270821,0.8459668961964829,0.029616828973057768,0.8299606252589532,0.04320944395962808,0.828113888489535,0.046923307406217064,0.8459668961964829,0.029616828973057768,0.34081084400233336,0.18343131047092565,0.19128947843464617,0.05084919566214984,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,61.676187125231806,6.702531276999969,65.175,11.547077552350638,112.4,10.85541339608953,68.64,4.557051678442979,122.4,10.85541339608953,0,0.0,0.8400091190987442,0.023065401277222442,0.9633590794210262,0.008721340219957878,0.2405555555555555,0.02471129596253804,0.3194444444444444,0.008784104611578818,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5693873616776198,0.023278254658348766,0.4176808711241291,0.08520835620128384,0.75,0.0,1.0,0.0
hierarchical_random_fedavg,10,0.8533333539962769,0.0625191396347107,0.45986459255218504,0.1422433259676368,0.8692263294625057,0.05873109020556571,0.8576567174109958,0.056209527227127354,0.8380545166616811,0.07857579563520782,0.8384344337414777,0.08199154464141827,0.8576567174109958,0.056209527227127354,0.4288338493292054,0.3189418634826209,0.18523321384335947,0.11381185682074316,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,65.40604977836965,14.916380048497977,63.375,22.726911360763477,101.6,27.317393726342196,68.224,4.81554815156073,111.6,27.317393726342196,0,0.0,0.854372405673277,0.02222147950772671,0.967826553558386,0.007365519935797521,0.23099999999999993,0.021828879952943078,0.3125,0.007905694150420955,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5697393580524034,0.028775097624238438,0.4041587817566579,0.02663581382502907,0.75,0.0,1.0,0.0
proposed,1,0.2666666656732559,0.07237164034185484,2.135842132568359,0.044343214278975016,0.27766373829755775,0.09393708665137936,0.27625856043987157,0.06783446256248861,0.18475318458873674,0.06449861611591787,0.1852007965381419,0.07063154506170484,0.27625856043987157,0.06783446256248861,0.0,0.0,0.37130547930671665,0.04424832004682314,8,0.0,7.6,0.4898979485566356,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,55.992628984233875,13.075065565963094,66.975,12.310158406779337,110.6,8.8,69.472,4.669588418693878,120.6,8.8,0.4,0.4898979485566356,0.4,0.0,0.6941346394792774,0.0,0.5999999999999999,0.0,0.5,0.0,0,0.0,0,0.0,0,0.0,0.4,0.4898979485566356,0.0,0.0,0.0,0.0,0.95,0.06123724356957945,0.60616971048295,0.018250399920948596,0.4659733057059075,0.03063800951687106,0.75,0.0,0.95,0.06123724356957945
proposed,2,0.3727777719497681,0.10426698206794452,1.8026459217071533,0.1395102325719736,0.3869947538585704,0.10388140338319418,0.3652566909954098,0.10938047439526774,0.278708840982675,0.1357082776963041,0.27490404473313573,0.1283855640511728,0.3652566909954098,0.10938047439526774,0.0,0.0,0.41053849024022104,0.027710912981070063,8,0.0,7.2,0.7483314773547883,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,52.5918367439634,11.910042669024698,64.525,9.267348596011699,103.2,8.611620056644394,69.47200000000001,2.4960000000000018,113.2,8.611620056644394,0.8,0.7483314773547883,0.5897746697746697,0.0698745458583384,0.8387460227041269,0.0365841077262392,0.4337499999999999,0.07999999999999999,0.425,0.06123724356957945,0,0.0,0,0.0,0,0.0,0.8,0.7483314773547883,0.0,0.0,0.0,0.0,0.9,0.09354143466934854,0.6795319811866231,0.025952412150551267,0.5187019016432872,0.09791599929154006,0.75,0.0,0.9,0.09354143466934854
proposed,3,0.5549999892711639,0.07082842289041881,1.3575975179672242,0.07935686379007331,0.5461635350711632,0.09639729629637418,0.5687775314062069,0.06780327027104878,0.4892206855597328,0.08695214799535148,0.47989304392039783,0.0905643699436575,0.5687775314062069,0.06780327027104878,0.0,0.0,0.4096408135634015,0.037790138365392245,8,0.0,7.8,0.4,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,58.57793277858564,6.428568265258858,67.35,9.555888237102817,110.0,8.07465169527454,70.72,2.278525839221492,120.0,8.07465169527454,0.2,0.4,0.6824347826086956,0.04600780734271009,0.8978750626454953,0.016639494578011595,0.3608333333333333,0.0398434436262731,0.3833333333333333,0.04859126579037751,0,0.0,0,0.0,0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.975,0.05,0.6751688582525074,0.030932647188326924,0.5608541423004889,0.043296689596603,0.75,0.0,0.975,0.05
